ds,category,y,temp,rain,sentiment_score,day_of_week,month,is_weekend,sentiment_lag_7,is_subscriber,discount
2022-05-05,Italian Pasta,16866.0,26.0,3.8,0.5892857142857143,Thursday,May,0,0.4523809523809524,0,0
2022-05-06,Italian Pasta,16488.0,25.7,10.7,0.5734780844155845,Friday,May,0,0.4657301032301032,0,0
2022-05-07,Italian Pasta,16110.0,26.8,0.6,0.3433333333333333,Saturday,May,1,0.03125,1,0
2022-05-08,Italian Pasta,15732.0,27.5,0.1,0.4803571428571428,Sunday,May,1,0.375,0,0
2022-05-09,Italian Pasta,14912.57142857143,26.7,0.1,0.3724862258953168,Monday,May,0,0.0095238095238095,0,0
2022-05-10,Italian Pasta,14093.142857142857,24.7,4.9,0.1309185606060606,Tuesday,May,0,0.0461363636363636,1,0
2022-05-11,Italian Pasta,13273.714285714286,23.9,0.4,0.6995580808080808,Wednesday,May,0,0.6208333333333333,1,50
2022-05-12,Italian Pasta,12454.285714285714,22.9,26.65,0.3651515151515151,Thursday,May,0,0.5892857142857143,0,0
2022-05-13,Italian Pasta,11634.857142857143,22.7,18.1,0.4222222222222222,Friday,May,0,0.5734780844155845,1,0
2022-05-14,Italian Pasta,10815.428571428572,23.7,20.5,0.1699999999999999,Saturday,May,1,0.3433333333333333,0,10
2022-05-15,Italian Pasta,9996.0,24.0,18.7,0.5411178107606679,Sunday,May,1,0.4803571428571428,1,0
2022-05-16,Italian Pasta,10095.142857142857,24.3,26.9,0.396780303030303,Monday,May,0,0.3724862258953168,0,10
2022-05-17,Italian Pasta,10194.285714285714,23.5,22.8,0.2712585034013605,Tuesday,May,0,0.1309185606060606,0,0
2022-05-18,Italian Pasta,10293.42857142857,23.5,14.85,0.1285037878787878,Wednesday,May,0,0.6995580808080808,1,0
2022-05-19,Italian Pasta,10392.57142857143,22.1,0.9,0.2098484848484848,Thursday,May,0,0.3651515151515151,0,0
2022-05-20,Italian Pasta,10491.714285714286,21.7,4.9,0.0,Friday,May,0,0.4222222222222222,1,20
2022-05-21,Italian Pasta,10590.857142857143,22.6,0.5,0.1639015151515151,Saturday,May,1,0.1699999999999999,0,0
2022-05-22,Italian Pasta,10690.0,23.5,0.6,0.3231565656565657,Sunday,May,1,0.5411178107606679,0,0
2022-05-23,Italian Pasta,10094.857142857143,24.9,0.3,0.0685901219992129,Monday,May,0,0.396780303030303,0,0
2022-05-24,Italian Pasta,9499.714285714286,25.7,0.4,0.1937499999999999,Tuesday,May,0,0.2712585034013605,0,0
2022-05-25,Italian Pasta,8904.57142857143,25.6,0.5,0.4636363636363636,Wednesday,May,0,0.1285037878787878,0,0
2022-05-26,Italian Pasta,8309.428571428572,25.0,3.6,-0.0701790633608815,Thursday,May,0,0.2098484848484848,0,0
2022-05-27,Italian Pasta,7714.285714285715,25.2,0.1,0.3045918367346938,Friday,May,0,0.0,0,10
2022-05-28,Italian Pasta,7119.142857142857,25.4,0.3,0.4551136363636364,Saturday,May,1,0.1639015151515151,0,20
2022-05-29,Italian Pasta,6524.0,25.3,0.0,0.264469696969697,Sunday,May,1,0.3231565656565657,1,10
2022-05-30,Italian Pasta,6941.285714285715,25.1,6.2,0.1666666666666666,Monday,May,0,0.0685901219992129,1,0
2022-05-31,Italian Pasta,7358.571428571428,24.8,2.1,0.011525974025974,Tuesday,May,0,0.1937499999999999,0,0
2022-06-01,Italian Pasta,7775.857142857143,24.0,6.4,0.3340599876314162,Wednesday,June,0,0.4636363636363636,1,0
2022-06-02,Italian Pasta,8193.142857142857,24.8,0.5,0.3246798340548341,Thursday,June,0,-0.0701790633608815,0,10
2022-06-03,Italian Pasta,8610.428571428572,25.0,8.7,0.2541666666666666,Friday,June,0,0.3045918367346938,0,0
2022-06-04,Italian Pasta,9027.714285714286,25.5,13.45,0.1897348484848485,Saturday,June,1,0.4551136363636364,0,10
2022-06-05,Italian Pasta,9445.0,25.3,21.55,0.45,Sunday,June,1,0.264469696969697,1,0
2022-06-06,Italian Pasta,9276.42857142857,24.8,9.85,0.5380952380952381,Monday,June,0,0.1666666666666666,1,0
2022-06-07,Italian Pasta,9107.857142857143,24.3,1.3,0.25,Tuesday,June,0,0.011525974025974,1,0
2022-06-08,Italian Pasta,8939.285714285714,24.3,0.4,0.5833333333333334,Wednesday,June,0,0.3340599876314162,0,20
2022-06-09,Italian Pasta,8770.714285714286,24.6,0.7,0.0708333333333333,Thursday,June,0,0.3246798340548341,0,0
2022-06-10,Italian Pasta,8602.142857142857,25.0,1.8,-0.1222222222222222,Friday,June,0,0.2541666666666666,1,0
2022-06-11,Italian Pasta,8433.571428571428,24.5,1.6,0.3083333333333333,Saturday,June,1,0.1897348484848485,0,0
2022-06-12,Italian Pasta,8265.0,24.2,11.0,0.3777777777777777,Sunday,June,1,0.45,0,0
2022-06-13,Italian Pasta,8228.857142857143,24.8,0.1,0.498469387755102,Monday,June,0,0.5380952380952381,1,50
2022-06-14,Italian Pasta,8192.714285714286,24.6,11.8,0.1683333333333333,Tuesday,June,0,0.25,0,0
2022-06-15,Italian Pasta,8156.571428571428,24.5,0.5,0.0249999999999999,Wednesday,June,0,0.5833333333333334,0,0
2022-06-16,Italian Pasta,8120.428571428572,24.2,10.2,0.4523809523809524,Thursday,June,0,0.0708333333333333,1,0
2022-06-17,Italian Pasta,8084.285714285715,23.9,10.15,0.1616101491101491,Friday,June,0,-0.1222222222222222,1,20
2022-06-18,Italian Pasta,8048.142857142857,22.7,31.4,0.4427083333333333,Saturday,June,1,0.3083333333333333,0,20
2022-06-19,Italian Pasta,8012.0,22.8,3.0,0.3629251700680272,Sunday,June,1,0.3777777777777777,1,20
2022-06-20,Italian Pasta,7916.428571428572,23.0,1.7,0.4933333333333333,Monday,June,0,0.498469387755102,1,0
2022-06-21,Italian Pasta,7820.857142857143,22.7,9.45,0.4439015151515151,Tuesday,June,0,0.1683333333333333,1,50
2022-06-22,Italian Pasta,7725.285714285715,22.5,0.9,0.3479853479853479,Wednesday,June,0,0.0249999999999999,0,0
2022-06-23,Italian Pasta,7629.714285714285,22.0,0.9,0.4261363636363636,Thursday,June,0,0.4523809523809524,0,20
2022-06-24,Italian Pasta,7534.142857142857,22.3,1.2,0.3383333333333333,Friday,June,0,0.1616101491101491,0,0
2022-06-25,Italian Pasta,7438.571428571428,21.9,10.2,0.1269230769230769,Saturday,June,1,0.4427083333333333,0,50
2022-06-26,Italian Pasta,7343.0,22.5,1.0,0.4218344155844156,Sunday,June,1,0.3629251700680272,0,0
2022-06-27,Italian Pasta,7182.714285714285,23.6,0.5,0.3480769230769231,Monday,June,0,0.4933333333333333,1,20
2022-06-28,Italian Pasta,7022.428571428572,23.6,1.0,0.2245580808080808,Tuesday,June,0,0.4439015151515151,1,0
2022-06-29,Italian Pasta,6862.142857142857,23.2,4.8,0.346547619047619,Wednesday,June,0,0.3479853479853479,1,10
2022-06-30,Italian Pasta,6701.857142857143,22.9,13.3,0.5819727891156462,Thursday,June,0,0.4261363636363636,0,0
2022-07-01,Italian Pasta,6541.571428571428,23.5,7.75,-0.0251082251082251,Friday,July,0,0.3383333333333333,1,0
2022-07-02,Italian Pasta,6381.285714285715,23.6,3.4,0.2993371212121212,Saturday,July,1,0.1269230769230769,0,0
2022-07-03,Italian Pasta,6221.0,23.4,4.9,-0.0583333333333333,Sunday,July,1,0.4218344155844156,0,0
2022-07-04,Italian Pasta,6500.857142857143,21.8,11.4,0.521547619047619,Monday,July,0,0.3480769230769231,1,0
2022-07-05,Italian Pasta,6780.714285714285,21.7,10.3,0.3288352272727273,Tuesday,July,0,0.2245580808080808,0,0
2022-07-06,Italian Pasta,7060.571428571428,20.7,3.6,0.1652935606060606,Wednesday,July,0,0.346547619047619,0,50
2022-07-07,Italian Pasta,7340.428571428572,21.1,19.55,0.3436983471074379,Thursday,July,0,0.5819727891156462,0,0
2022-07-08,Italian Pasta,7620.285714285714,21.8,1.4,0.155573593073593,Friday,July,0,-0.0251082251082251,0,0
2022-07-09,Italian Pasta,7900.142857142857,21.2,11.4,0.2228030303030302,Saturday,July,1,0.2993371212121212,1,0
2022-07-10,Italian Pasta,8180.0,21.6,4.1,0.025,Sunday,July,1,-0.0583333333333333,0,0
2022-07-11,Italian Pasta,8359.857142857143,21.3,5.0,0.1831123737373737,Monday,July,0,0.521547619047619,1,10
2022-07-12,Italian Pasta,8539.714285714286,22.5,0.9,0.2177353896103896,Tuesday,July,0,0.3288352272727273,1,0
2022-07-13,Italian Pasta,8719.57142857143,22.1,3.3,0.4901515151515151,Wednesday,July,0,0.1652935606060606,1,10
2022-07-14,Italian Pasta,8899.42857142857,22.5,5.3,0.4683333333333334,Thursday,July,0,0.3436983471074379,0,0
2022-07-15,Italian Pasta,9079.285714285714,22.8,1.7,0.1183333333333333,Friday,July,0,0.155573593073593,1,0
2022-07-16,Italian Pasta,9259.142857142857,22.5,11.35,0.0103650137741046,Saturday,July,1,0.2228030303030302,0,10
2022-07-17,Italian Pasta,9439.0,22.8,5.0,0.3992063492063492,Sunday,July,1,0.025,1,0
2022-07-18,Italian Pasta,9924.714285714286,22.4,5.0,0.0997348484848484,Monday,July,0,0.1831123737373737,1,0
2022-07-19,Italian Pasta,10410.42857142857,23.4,1.8,0.0280952380952381,Tuesday,July,0,0.2177353896103896,0,0
2022-07-20,Italian Pasta,10896.142857142857,23.8,18.6,0.275,Wednesday,July,0,0.4901515151515151,0,0
2022-07-21,Italian Pasta,11381.857142857143,23.8,10.0,0.0257575757575757,Thursday,July,0,0.4683333333333334,1,0
2022-07-22,Italian Pasta,11867.571428571428,23.2,12.9,-0.0265151515151515,Friday,July,0,0.1183333333333333,1,0
2022-07-23,Italian Pasta,12353.285714285714,23.2,1.6,0.036111111111111,Saturday,July,1,0.0103650137741046,1,10
2022-07-24,Italian Pasta,12839.0,22.9,1.7,0.4095238095238095,Sunday,July,1,0.3992063492063492,0,50
2022-07-25,Italian Pasta,12789.714285714286,23.5,0.3,0.511904761904762,Monday,July,0,0.0997348484848484,1,0
2022-07-26,Italian Pasta,12740.42857142857,22.9,2.5,0.4392518939393939,Tuesday,July,0,0.0280952380952381,1,20
2022-07-27,Italian Pasta,12691.142857142857,23.1,11.95,0.2082010582010582,Wednesday,July,0,0.275,1,20
2022-07-28,Italian Pasta,12641.857142857143,23.8,4.9,0.5347348484848485,Thursday,July,0,0.0257575757575757,1,0
2022-07-29,Italian Pasta,12592.57142857143,24.2,6.25,0.3166666666666667,Friday,July,0,-0.0265151515151515,0,0
2022-07-30,Italian Pasta,12543.285714285714,24.1,12.7,0.2869047619047619,Saturday,July,1,0.036111111111111,0,0
2022-07-31,Italian Pasta,12494.0,24.2,16.15,0.3928571428571428,Sunday,July,1,0.4095238095238095,1,0
2022-08-01,Italian Pasta,11999.285714285714,23.8,39.6,0.1513888888888889,Monday,August,0,0.511904761904762,1,0
2022-08-02,Italian Pasta,11504.57142857143,23.3,25.0,0.3043044077134986,Tuesday,August,0,0.4392518939393939,0,0
2022-08-03,Italian Pasta,11009.857142857143,22.9,22.8,0.2652930402930403,Wednesday,August,0,0.2082010582010582,1,10
2022-08-04,Italian Pasta,10515.142857142857,21.5,17.6,0.2972222222222222,Thursday,August,0,0.5347348484848485,1,50
2022-08-05,Italian Pasta,10020.428571428572,21.8,24.2,0.30578231292517,Friday,August,0,0.3166666666666667,1,10
2022-08-06,Italian Pasta,9525.714285714286,21.8,5.2,0.3722222222222222,Saturday,August,1,0.2869047619047619,0,0
2022-08-07,Italian Pasta,9031.0,21.7,5.2,-0.0020833333333333,Sunday,August,1,0.3928571428571428,1,0
2022-08-08,Italian Pasta,9498.142857142857,22.2,3.7,0.3947916666666666,Monday,August,0,0.1513888888888889,0,0
2022-08-09,Italian Pasta,9965.285714285714,21.9,0.9,0.1791666666666666,Tuesday,August,0,0.3043044077134986,1,10
2022-08-10,Italian Pasta,10432.428571428572,22.2,2.5,-0.0533333333333333,Wednesday,August,0,0.2652930402930403,0,0
2022-08-11,Italian Pasta,10899.57142857143,22.8,1.7,0.2108901515151515,Thursday,August,0,0.2972222222222222,1,0
2022-08-12,Italian Pasta,11366.714285714286,23.0,1.0,0.1994696969696969,Friday,August,0,0.30578231292517,0,10
2022-08-13,Italian Pasta,11833.857142857143,22.8,0.5,0.1996212121212121,Saturday,August,1,0.3722222222222222,1,0
2022-08-14,Italian Pasta,12301.0,21.9,0.0,0.25,Sunday,August,1,-0.0020833333333333,1,10
2022-08-15,Italian Pasta,12561.42857142857,23.2,0.0,0.0833333333333333,Monday,August,0,0.3947916666666666,1,0
2022-08-16,Italian Pasta,12821.857142857143,23.9,0.3,0.0951704545454545,Tuesday,August,0,0.1791666666666666,1,0
2022-08-17,Italian Pasta,13082.285714285714,24.5,0.2,0.0693121693121693,Wednesday,August,0,-0.0533333333333333,1,50
2022-08-18,Italian Pasta,13342.714285714286,24.4,0.9,0.3222222222222222,Thursday,August,0,0.2108901515151515,0,0
2022-08-19,Italian Pasta,13603.142857142857,24.1,0.3,0.4602272727272727,Friday,August,0,0.1994696969696969,0,0
2022-08-20,Italian Pasta,13863.57142857143,23.7,0.3,0.0707096474953617,Saturday,August,1,0.1996212121212121,1,0
2022-08-21,Italian Pasta,14124.0,22.8,3.6,0.2601190476190476,Sunday,August,1,0.25,1,0
2022-08-22,Italian Pasta,13876.57142857143,22.8,4.4,0.4952380952380952,Monday,August,0,0.0833333333333333,0,0
2022-08-23,Italian Pasta,13629.142857142857,22.5,3.2,0.0892857142857142,Tuesday,August,0,0.0951704545454545,0,0
2022-08-24,Italian Pasta,13381.714285714286,22.3,8.0,0.2937312687312687,Wednesday,August,0,0.0693121693121693,0,20
2022-08-25,Italian Pasta,13134.285714285714,22.1,11.8,0.1333333333333333,Thursday,August,0,0.3222222222222222,0,0
2022-08-26,Italian Pasta,12886.857142857143,22.5,21.4,0.0096074380165289,Friday,August,0,0.4602272727272727,0,0
2022-08-27,Italian Pasta,12639.428571428572,22.2,16.7,0.0534013605442176,Saturday,August,1,0.0707096474953617,0,0
2022-08-28,Italian Pasta,12392.0,22.5,4.2,0.2773809523809524,Sunday,August,1,0.2601190476190476,1,0
2022-08-29,Italian Pasta,12839.142857142857,22.5,19.9,0.2833333333333333,Monday,August,0,0.4952380952380952,1,10
2022-08-30,Italian Pasta,13286.285714285714,22.8,10.59,0.3333333333333333,Tuesday,August,0,0.0892857142857142,0,0
2022-08-31,Italian Pasta,13733.428571428572,23.5,5.2,0.1976190476190476,Wednesday,August,0,0.2937312687312687,0,50
2022-09-01,Italian Pasta,14180.57142857143,23.0,12.5,0.2333333333333333,Thursday,September,0,0.1333333333333333,1,0
2022-09-02,Italian Pasta,14627.714285714286,23.6,1.4,0.24,Friday,September,0,0.0096074380165289,1,0
2022-09-03,Italian Pasta,15074.857142857143,23.6,1.6,0.3036421911421911,Saturday,September,1,0.0534013605442176,0,0
2022-09-04,Italian Pasta,15522.0,24.0,11.8,0.2225965007215007,Sunday,September,1,0.2773809523809524,0,0
2022-09-05,Italian Pasta,14817.714285714286,23.1,5.8,0.0095238095238095,Monday,September,0,0.2833333333333333,0,0
2022-09-06,Italian Pasta,14113.42857142857,22.6,14.7,0.3023508898508898,Tuesday,September,0,0.3333333333333333,0,0
2022-09-07,Italian Pasta,13409.142857142857,23.2,8.1,0.5091269841269841,Wednesday,September,0,0.1976190476190476,1,0
2022-09-08,Italian Pasta,12704.857142857143,22.0,7.3,0.4842261904761905,Thursday,September,0,0.2333333333333333,1,0
2022-09-09,Italian Pasta,12000.571428571428,21.6,3.0,0.72,Friday,September,0,0.24,0,0
2022-09-10,Italian Pasta,11296.285714285714,22.2,8.9,0.2896825396825397,Saturday,September,1,0.3036421911421911,1,50
2022-09-11,Italian Pasta,10592.0,22.6,2.6,0.6301136363636364,Sunday,September,1,0.2225965007215007,1,0
2022-09-12,Italian Pasta,10986.0,22.8,0.8,0.1453703703703703,Monday,September,0,0.0095238095238095,0,0
2022-09-13,Italian Pasta,11380.0,22.5,1.2,0.1142857142857142,Tuesday,September,0,0.3023508898508898,0,0
2022-09-14,Italian Pasta,11774.0,22.8,2.55,0.3465435606060606,Wednesday,September,0,0.5091269841269841,0,0
2022-09-15,Italian Pasta,12168.0,22.8,0.8,0.6033333333333333,Thursday,September,0,0.4842261904761905,0,50
2022-09-16,Italian Pasta,12562.0,22.9,0.1,0.2027777777777778,Friday,September,0,0.72,0,0
2022-09-17,Italian Pasta,12956.0,22.8,0.4,0.2700680272108843,Saturday,September,1,0.2896825396825397,1,0
2022-09-18,Italian Pasta,13350.0,23.3,0.4,0.3068114177489178,Sunday,September,1,0.6301136363636364,0,0
2022-09-19,Italian Pasta,13351.714285714286,22.8,0.4,0.094047619047619,Monday,September,0,0.1453703703703703,1,0
2022-09-20,Italian Pasta,13353.42857142857,22.9,0.1,0.2953703703703703,Tuesday,September,0,0.1142857142857142,0,0
2022-09-21,Italian Pasta,13355.142857142857,22.9,0.9,0.1,Wednesday,September,0,0.3465435606060606,1,20
2022-09-22,Italian Pasta,13356.857142857143,22.4,0.0,0.1018939393939393,Thursday,September,0,0.6033333333333333,0,0
2022-09-23,Italian Pasta,13358.57142857143,22.9,0.4,-0.0375,Friday,September,0,0.2027777777777778,0,10
2022-09-24,Italian Pasta,13360.285714285714,23.4,1.6,0.6666666666666666,Saturday,September,1,0.2700680272108843,1,10
2022-09-25,Italian Pasta,13362.0,23.7,0.6,0.2831349206349206,Sunday,September,1,0.3068114177489178,1,0
2022-09-26,Italian Pasta,12962.285714285714,23.5,3.0,0.2719276094276094,Monday,September,0,0.094047619047619,1,0
2022-09-27,Italian Pasta,12562.57142857143,24.0,1.2,0.2569805194805195,Tuesday,September,0,0.2953703703703703,1,50
2022-09-28,Italian Pasta,12162.857142857143,23.7,0.3,0.0936011904761904,Wednesday,September,0,0.1,0,0
2022-09-29,Italian Pasta,11763.142857142857,23.4,0.0,0.3083333333333333,Thursday,September,0,0.1018939393939393,1,0
2022-09-30,Italian Pasta,11363.42857142857,22.1,8.1,-0.0214285714285714,Friday,September,0,-0.0375,0,0
2022-10-01,Italian Pasta,10963.714285714286,20.2,7.5,0.3914256198347107,Saturday,October,1,0.6666666666666666,0,0
2022-10-02,Italian Pasta,10564.0,21.8,0.9,-0.0111111111111111,Sunday,October,1,0.2831349206349206,0,20
2022-10-03,Italian Pasta,10637.57142857143,23.0,0.7,0.5741161616161616,Monday,October,0,0.2719276094276094,1,20
2022-10-04,Italian Pasta,10711.142857142857,23.4,0.2,0.3805555555555555,Tuesday,October,0,0.2569805194805195,0,0
2022-10-05,Italian Pasta,10784.714285714286,23.3,1.2,0.6833333333333333,Wednesday,October,0,0.0936011904761904,0,0
2022-10-06,Italian Pasta,10858.285714285714,22.6,5.5,0.3697811447811447,Thursday,October,0,0.3083333333333333,1,0
2022-10-07,Italian Pasta,10931.857142857143,21.8,1.1,0.3695075757575757,Friday,October,0,-0.0214285714285714,0,0
2022-10-08,Italian Pasta,11005.42857142857,22.1,0.1,0.0761363636363636,Saturday,October,1,0.3914256198347107,0,10
2022-10-09,Italian Pasta,11079.0,22.6,20.35,0.2346153846153846,Sunday,October,1,-0.0111111111111111,1,0
2022-10-10,Italian Pasta,11153.0,22.5,12.95,0.2625,Monday,October,0,0.5741161616161616,1,0
2022-10-11,Italian Pasta,11227.0,22.5,8.1,0.2393939393939393,Tuesday,October,0,0.3805555555555555,0,0
2022-10-12,Italian Pasta,11301.0,22.0,23.6,0.2722222222222222,Wednesday,October,0,0.6833333333333333,0,10
2022-10-13,Italian Pasta,11375.0,22.3,21.9,0.2561363636363636,Thursday,October,0,0.3697811447811447,1,0
2022-10-14,Italian Pasta,11449.0,22.7,9.3,0.1345238095238095,Friday,October,0,0.3695075757575757,1,0
2022-10-15,Italian Pasta,11523.0,23.1,7.8,0.348513986013986,Saturday,October,1,0.0761363636363636,1,50
2022-10-16,Italian Pasta,11597.0,22.7,18.85,0.15,Sunday,October,1,0.2346153846153846,1,0
2022-10-17,Italian Pasta,11419.57142857143,22.6,2.7,0.2869047619047619,Monday,October,0,0.2625,0,10
2022-10-18,Italian Pasta,11242.142857142857,22.2,4.75,0.1166666666666666,Tuesday,October,0,0.2393939393939393,1,10
2022-10-19,Italian Pasta,11064.714285714286,22.5,6.5,0.2904761904761904,Wednesday,October,0,0.2722222222222222,1,0
2022-10-20,Italian Pasta,10887.285714285714,22.6,12.2,0.376017316017316,Thursday,October,0,0.2561363636363636,0,10
2022-10-21,Italian Pasta,10709.857142857143,22.1,2.7,0.2361111111111111,Friday,October,0,0.1345238095238095,0,0
2022-10-22,Italian Pasta,10532.428571428572,22.3,0.0,0.3588383838383838,Saturday,October,1,0.348513986013986,1,10
2022-10-23,Italian Pasta,10355.0,21.5,0.0,0.24004329004329,Sunday,October,1,0.15,1,0
2022-10-24,Italian Pasta,10521.42857142857,20.4,0.0,0.2413352272727272,Monday,October,0,0.2869047619047619,0,0
2022-10-25,Italian Pasta,10687.857142857143,20.3,0.0,0.38,Tuesday,October,0,0.1166666666666666,1,0
2022-10-26,Italian Pasta,10854.285714285714,20.9,0.0,0.2520833333333333,Wednesday,October,0,0.2904761904761904,0,0
2022-10-27,Italian Pasta,11020.714285714286,21.3,0.0,0.5,Thursday,October,0,0.376017316017316,0,0
2022-10-28,Italian Pasta,11187.142857142857,21.9,0.3,0.3023809523809523,Friday,October,0,0.2361111111111111,0,50
2022-10-29,Italian Pasta,11353.571428571428,21.1,1.0,0.0927721088435374,Saturday,October,1,0.3588383838383838,1,20
2022-10-30,Italian Pasta,11520.0,21.5,1.5,0.3416666666666667,Sunday,October,1,0.24004329004329,1,0
2022-10-31,Italian Pasta,11471.57142857143,21.6,0.0,0.5038352272727272,Monday,October,0,0.2413352272727272,1,0
2022-11-01,Italian Pasta,11423.142857142857,20.4,14.0,0.1614285714285714,Tuesday,November,0,0.38,1,0
2022-11-02,Italian Pasta,11374.714285714286,20.2,9.9,0.4266666666666666,Wednesday,November,0,0.2520833333333333,0,0
2022-11-03,Italian Pasta,11326.285714285714,20.8,0.3,0.4489583333333333,Thursday,November,0,0.5,0,0
2022-11-04,Italian Pasta,11277.857142857143,21.7,1.3,0.1480681818181818,Friday,November,0,0.3023809523809523,1,10
2022-11-05,Italian Pasta,11229.42857142857,21.4,0.5,0.07,Saturday,November,1,0.0927721088435374,0,20
2022-11-06,Italian Pasta,11181.0,21.5,0.4,0.1651806526806526,Sunday,November,1,0.3416666666666667,1,0
2022-11-07,Italian Pasta,11643.57142857143,21.7,0.0,-0.1423295454545454,Monday,November,0,0.5038352272727272,0,0
2022-11-08,Italian Pasta,12106.142857142857,21.7,0.0,0.1545454545454545,Tuesday,November,0,0.1614285714285714,1,50
2022-11-09,Italian Pasta,12568.714285714286,21.3,0.0,0.133517316017316,Wednesday,November,0,0.4266666666666666,0,0
2022-11-10,Italian Pasta,13031.285714285714,21.2,0.3,0.2783333333333333,Thursday,November,0,0.4489583333333333,1,50
2022-11-11,Italian Pasta,13493.857142857143,19.1,20.5,0.0795918367346938,Friday,November,0,0.1480681818181818,0,0
2022-11-12,Italian Pasta,13956.428571428572,20.2,3.0,0.121780303030303,Saturday,November,1,0.07,1,0
2022-11-13,Italian Pasta,14419.0,20.5,2.0,0.7329545454545455,Sunday,November,1,0.1651806526806526,0,0
2022-11-14,Italian Pasta,14086.285714285714,21.7,1.5,0.4456349206349206,Monday,November,0,-0.1423295454545454,0,0
2022-11-15,Italian Pasta,13753.57142857143,21.9,1.5,-0.0234036796536796,Tuesday,November,0,0.1545454545454545,1,0
2022-11-16,Italian Pasta,13420.857142857143,21.7,0.0,0.2516666666666666,Wednesday,November,0,0.133517316017316,1,0
2022-11-17,Italian Pasta,13088.142857142857,19.7,0.0,0.3508116883116883,Thursday,November,0,0.2783333333333333,0,0
2022-11-18,Italian Pasta,12755.42857142857,19.0,0.0,0.2462962962962963,Friday,November,0,0.0795918367346938,0,10
2022-11-19,Italian Pasta,12422.714285714286,18.6,0.0,0.0903061224489796,Saturday,November,1,0.121780303030303,1,50
2022-11-20,Italian Pasta,12090.0,18.9,0.0,0.3953914141414141,Sunday,November,1,0.7329545454545455,1,0
2022-11-21,Italian Pasta,12261.42857142857,19.6,0.1,0.3321220446220446,Monday,November,0,0.4456349206349206,1,0
2022-11-22,Italian Pasta,12432.857142857143,19.6,1.8,0.5905681818181818,Tuesday,November,0,-0.0234036796536796,0,0
2022-11-23,Italian Pasta,12604.285714285714,20.3,8.3,0.1444444444444444,Wednesday,November,0,0.2516666666666666,0,0
2022-11-24,Italian Pasta,12775.714285714286,21.8,3.7,0.3067640692640693,Thursday,November,0,0.3508116883116883,0,20
2022-11-25,Italian Pasta,12947.142857142857,21.6,0.4,0.0823347107438016,Friday,November,0,0.2462962962962963,0,50
2022-11-26,Italian Pasta,13118.571428571428,21.6,0.0,0.4581123737373737,Saturday,November,1,0.0903061224489796,1,10
2022-11-27,Italian Pasta,13290.0,22.2,0.8,0.3708333333333333,Sunday,November,1,0.3953914141414141,1,50
2022-11-28,Italian Pasta,13036.42857142857,22.5,0.9,-0.2166666666666666,Monday,November,0,0.3321220446220446,1,0
2022-11-29,Italian Pasta,12782.857142857143,22.4,0.1,0.3083333333333333,Tuesday,November,0,0.5905681818181818,0,0
2022-11-30,Italian Pasta,12529.285714285714,21.0,0.0,0.4,Wednesday,November,0,0.1444444444444444,0,0
2022-12-01,Italian Pasta,12275.714285714286,21.0,0.7,0.1166666666666666,Thursday,December,0,0.3067640692640693,1,0
2022-12-02,Italian Pasta,12022.142857142857,22.7,0.0,0.3581632653061224,Friday,December,0,0.0823347107438016,1,0
2022-12-03,Italian Pasta,11768.571428571428,22.3,0.3,0.5825757575757576,Saturday,December,1,0.4581123737373737,0,0
2022-12-04,Italian Pasta,11515.0,22.5,0.0,0.3633333333333333,Sunday,December,1,0.3708333333333333,1,20
2022-12-05,Italian Pasta,10726.42857142857,22.0,0.0,0.413095238095238,Monday,December,0,-0.2166666666666666,1,10
2022-12-06,Italian Pasta,9937.857142857143,22.1,0.0,0.4904761904761904,Tuesday,December,0,0.3083333333333333,0,0
2022-12-07,Italian Pasta,9149.285714285714,20.2,0.0,0.1839285714285714,Wednesday,December,0,0.4,0,0
2022-12-08,Italian Pasta,8360.714285714286,19.7,0.2,0.0,Thursday,December,0,0.1166666666666666,0,0
2022-12-09,Italian Pasta,7572.142857142857,16.6,4.6,0.3183333333333333,Friday,December,0,0.3581632653061224,1,0
2022-12-10,Italian Pasta,6783.571428571428,16.3,39.25,0.3761904761904762,Saturday,December,1,0.5825757575757576,0,20
2022-12-11,Italian Pasta,5995.0,19.1,4.5,0.547564935064935,Sunday,December,1,0.3633333333333333,0,0
2022-12-12,Italian Pasta,6094.857142857143,20.6,6.5,0.473015873015873,Monday,December,0,0.413095238095238,1,0
2022-12-13,Italian Pasta,6194.714285714285,21.1,8.1,0.0351851851851851,Tuesday,December,0,0.4904761904761904,1,0
2022-12-14,Italian Pasta,6294.571428571428,21.3,0.1,0.5541666666666667,Wednesday,December,0,0.1839285714285714,1,0
2022-12-15,Italian Pasta,6394.428571428572,20.9,0.0,0.3062499999999999,Thursday,December,0,0.0,0,0
2022-12-16,Italian Pasta,6494.285714285715,20.1,0.0,0.5124149659863946,Friday,December,0,0.3183333333333333,0,20
2022-12-17,Italian Pasta,6594.142857142857,20.7,0.0,0.3675,Saturday,December,1,0.3761904761904762,0,0
2022-12-18,Italian Pasta,6694.0,20.6,0.0,0.5654761904761905,Sunday,December,1,0.547564935064935,1,0
2022-12-19,Italian Pasta,8271.714285714286,20.7,0.1,0.3622790404040404,Monday,December,0,0.473015873015873,0,0
2022-12-20,Italian Pasta,9849.428571428572,19.9,0.0,0.0591810966810966,Tuesday,December,0,0.0351851851851851,0,50
